id,name,type,location,startDate,endDate,website,hostingTeams
"66410","Jukes and Jams 2015","Invitational","Atlanta, GA","2015-06-27","2015-06-28","","3418"
"65105","June Boom","Invitational","Sacramento, CA","2015-06-13","2015-06-14","https://www.facebook.com/events/913953942001388/","3434"
"101267","K Town Shakedown 2018","Invitational","Kalamazoo, MI","2018-04-27","2018-04-29","https://www.facebook.com/events/120075938705250/","3637"
"108586","K Town Shakedown 2019","Invitational","Kalamazoo, MI","2019-04-26","2019-04-28","https://www.facebook.com/events/1670280049946433/","3637"
"74306","K-Town Shakedown 2016","Invitational","Killamazoo, MI","2016-04-29","2016-05-01","https://www.facebook.com/events/1060530090632800/","3637"
"93031","K-Town Shakedown 2017","Invitational","Killamazoo, MI","2017-04-28","2017-04-30","https://www.facebook.com/events/1293045727424527/","3637"
"94268","Kallio FINvitational 2017","Invitational","Helsinki, Finland","2017-06-03","2017-06-04","https://www.facebook.com/events/1779647188719483","11056"
"102623","Kallio FINvitational 2018","Invitational","Helsinki, Finland","2018-06-01","2018-06-03","https://www.facebook.com/events/1833067150324565/","11056"
"108270","Kallio FINvitational 2019","Invitational","Helsinki, Finland","2019-05-31","2019-06-02","https://www.facebook.com/events/354371901825444/","11056"
"21900","KCRR ""Rock N Roller"" Derby Tourney","Invitational","","2011-08-13","2011-08-13","",""
"64119","Ker'Mess","Invitational","","2015-05-02","2015-05-03","","11061"
"65114","Keystone Conference Tournament","Seeded Bracket","","2015-08-08","2015-08-09","",""
"101299","La Classique Georgia W Tush 2018","Invitational","Montreal, QC","2018-06-15","2018-06-17","http://gwtush.mtlrollerderby.com/","3461"
"109378","La Classique Georgia W Tush 2019","Invitational","Montreal, QC","2019-06-13","2019-06-16","http://gwtush.mtlrollerderby.com/en/home/","3461"
"109234","La Foire du Nord 2019","Invitational","Saint-Anselme, Quebec, Canada","2019-05-17","2019-05-19","https://www.facebook.com/events/2170069706646856/","9838"
"32984","La Grosse Bagarre","Invitational","Rennes, France","2013-06-08","2013-06-09","https://www.facebook.com/events/700181876678124","11061"
"107730","La Guerre Des Étoiles 2019","Invitational","Lille, France","2019-03-09","2019-03-10","https://www.facebook.com/events/211669209751793/?active_tab=about","19119"
"105543","La Rentrée des Claques","Invitational","Cholet, France","2018-10-20","2018-10-21","https://www.facebook.com/events/301249393796545/","100733"
"20104","Labor Pains Tournament","Invitational","Conway, SC","2012-09-02","2012-09-02","https://www.facebook.com/events/375314239149002/?ref=nf","9012"
"83666","Lager du Track 2","Invitational","Orcet, France","2016-02-27","2016-02-28","https://www.facebook.com/events/221299241544416/?active_tab=posts","19116"
"6543","Landlocked Lace Up","South Central Regional","Lincoln, NE","2012-10-05","2012-10-07","http://wftda.com/tournaments/2012/south-central","3429"
"83265","Le Jam vous va si bien","Invitational","Rouen, France","2016-07-02","2016-07-03","https://www.facebook.com/events/1002024606512649/","11071"
"51275","Les Chevalières de la Piste Ronde","Invitational","Lille, France","2014-05-24","2014-05-24","","19119"
"17809","Live Roller Derby Tournament","Invitational","Windsor, UK","2012-01-28","2012-01-28","http://www.facebook.com/events/195022753913138/","7932"
"107038","Lobstah Roll 2019","Invitational","Boston, MA, USA","2019-03-09","2019-03-10","https://www.facebook.com/events/218585479090864/","3402"
"78851","Maine Event","Invitational","Rockland, ME","2014-07-12","2014-07-12","","7822"
"55314","Maple Stir-Up","Invitational","Ancaster, Ontario, Canada","2014-08-09","2014-08-09","http://hammercityrollergirls.ca/maple-stir-up/","3460"
"11711","March Attacks","Invitational","Malmo, Sweden","2012-03-17","2012-03-17","http://www.facebook.com/events/361896100506970/","7771"
"63729","March Badness 2015","Invitational","Columbia, SC","2015-03-28","2015-03-29","https://www.facebook.com/events/524903287651356/","39967"
"91164","March Badness 2017","Invitational","Columbia, SC","2017-03-11","2017-03-12","https://www.facebook.com/events/1055828391213585/","74157"
"99606","March Badness 2018","Invitational","Columbia, South Carolina","2018-03-03","2018-03-04","","74157"
"106657","March Badness 2019","Invitational","Columbia, SC","2019-03-08","2019-03-10","https://www.facebook.com/events/248298799118717/329311074350822","74157"
"113559","March Badness 2020","Invitational","Columbia, SC","2020-03-06","2020-03-08","https://www.facebook.com/events/270447307209323/","74157,7696"
"76032","March Man-Ness","Invitational","Philadelphia, PA","2016-03-19","2016-03-20","https://www.facebook.com/events/189303291429463/","32465"
"88782","March Man-ness 2017","Invitational","Philadelphia, PA","2017-03-04","2017-03-05","https://www.facebook.com/events/666693446824575/","44812"
"48120","Maritime Mayhem","Championship","Seattle, WA","2014-10-18","2014-10-19","http://www.mrdachampionships.com/","7849"
"101078","May The Lead Be With You","Invitational","Murcia, Spain","2018-04-07","2018-04-07","","62597"
"102019","Mayday Brawl-B-Q 2018","Invitational","Gardena, CA","2018-05-19","2018-05-20","http://angelcityderby.com/events/b-team-round-robin-051918-052018/","3420"
"109413","Mayday Brawl-B-Q 2019","Invitational","Gardena, CA","2019-06-01","2019-06-02","","3420"
"79277","Mayday in HEL 2016","Invitational","Helsinki, Finland","2016-05-14","2016-05-15","http://www.helsinkirollerderby.com/latest-events/fullsteam-helsinki-roller-derby-present-mayday-in-hel-international-tournament-in-helsinki/","8114"
"4622","Mayday Mayhem","Invitational","Greeley, CO","2011-04-30","2011-05-01","",""
"108021","Meister*innenschaft im Osten 2019","Invitational","Dresden, Germany","2019-02-23","2019-02-24","https://www.facebook.com/events/329206951224206/?active_tab=about","20688"
"109739","Melee in the Mountains 2019","Invitational","Eagle, CO","0019-04-27","0019-04-27","https://www.10thmountainrollerdolls.com/melee-in-the-mountains",""
"55788","Men's European Cup 2014","Invitational","Newcastle-upon-Tyne, UK","2014-08-30","2014-08-31","http://www.tyneandfear.co.uk/uncategorized/mrda-european-cup-2014/","17614"
"67649","Men's European Cup 2015","Seeded Bracket","Newcastle-upon-Tyne, UK","2015-07-18","2015-07-19","","17614"
"87634","Men's European Cup 2016","Seeded Bracket","Newcastle-upon-Tyne, UK","2016-11-12","2016-11-13","https://www.facebook.com/MensEuropeanCup/","17614"
"105322","Men's European Cup 2018","Seeded Bracket","Newcastle-upon-Tyne, UK","2018-11-17","2018-11-18","https://www.facebook.com/MensEuropeanCup/","17614"
"33202","Men's Roller Derby World Cup","Invitational","Birmingham, UK","2014-03-14","2014-03-16","https://www.facebook.com/pages/Mens-Roller-Derby-World-Cup/105466022972184",""
"98598","Mexican National Roller Derby Tournament Division 1 2017","Invitational","Guadalajara, Mexico","2017-11-17","2017-11-19","https://www.facebook.com/events/1683366605061382/permalink/1693331670731542/","13352,56065"
"59274","Midwest Derby Fest  2015","Seeded Bracket","Lebanon, MO","2015-06-26","2015-06-28","",""
"110151","Mohawk Valley Cup 2019","Seeded Bracket","Rome, NY, USA","2019-05-25","2019-05-26","","10402"
"104474","Monsoon Madness 2018","Invitational","Phoenix, AZ","2018-09-22","2018-09-23","https://www.facebook.com/events/2239758049590325/","3399"
"109797","Monsoon Madness 2019","Invitational","Phoenix, AZ","2019-06-01","2019-06-02","https://www.facebook.com/events/430142604219816/","3399"
"4412","Monumental Mayhem","North Central Regional","Indianapolis, IN","2011-10-07","2011-10-09","http://www.monumentalmayhem.com/",""
"90716","MRDA Down Under","Invitational","Sydney, New South Wales","2017-03-22","2017-03-23","https://www.facebook.com/events/425151351152334/","37739"
"107644","MRDA Down Under ""Velodrama II""","Invitational","Sydney, New South Wales, Australia","2019-06-01","2019-06-02","","37739"
"104423","MRDA Down Under ""Velodrama""","Invitational","Sydney, New South Wales, Australia","2018-09-08","2018-09-09","","37739"
"10008","Muddy River Atlantic JAMboree","Invitational","Moncton, New Brunswick","2011-07-16","2011-07-17","https://www.facebook.com/events/129300880468601/","9823"
"16316","Muddy River Jamboree 2012","Invitational","Moncton, New Brunswick","2012-07-13","2012-07-15","http://www.muddyriverrollers.com/muddy-river-atlantic-jamboree-2012.html","9823"
"67713","Muddy River Jamboree 2015","Invitational","Moncton New Brunswick","2015-07-17","2015-07-19","https://www.facebook.com/events/1562130367378570/","9823"
"83478","Muddy River Jamboree 2016","Invitational","Dieppe, New Brunswick, Canada","2016-07-15","2016-07-16","https://www.facebook.com/events/1022710381126688/","9823"
"60240","Mythical Invitational","Invitational","Denton, TX","2015-04-11","2015-04-12","","16739"
"112341","Nacional de Roller Derby México 2019 Championships","Seeded Bracket","Queretaro, Mexico","2019-11-16","2019-11-17","","13356"
"111770","Nacional de Roller Derby México 2019 Division 2 ","Seeded Bracket","León, Guanajuato","2019-10-05","2019-10-06","","98124"
"110982","Nacional de Roller Derby México 2019 Playoffs 1","Seeded Bracket","Chihuahua, Mexico","2019-08-10","2019-08-11","https://www.facebook.com/events/338466360398384/","56156"
"110983","Nacional de Roller Derby México 2019 Playoffs 2","Seeded Bracket","Mexico City, Mexico","2019-08-24","2019-08-25","https://www.facebook.com/events/632983550520778/","88234"
"74681","Nancy Calling","Invitational","Nancy, France","2016-01-24","2016-01-24","","11047"
"98487","National Derby Fest 2017","Invitational","Johannesburg, South Africa","2017-11-11","2017-11-12","https://www.facebook.com/events/1605466006178101/","56917"
"56064","National Tournament 2014","Seeded Bracket","","2014-11-07","2014-11-09","",""
"88588","Nederlands Kampioenschap Roller Derby 2016","Seeded Bracket","Eindhoven, Netherlands","2016-12-10","2016-12-11","https://www.facebook.com/events/532372836969761/","19172"
"95552","NEVER TRACK DOWN","Invitational","Le Mans, France","2017-06-24","2017-06-25","https://www.facebook.com/events/259597594506886/","32990"
"101093","NEVER TRACK DOWN II","Invitational","Le Mans, France","2018-04-28","2018-04-29","","32990"
"24393","New Year's Bash","Invitational","","2010-01-23","2010-01-23","",""
"4199","Nightmare On 95","Eastern Regional","Baltimore, MD","2011-09-16","2011-09-18","http://www.nightmareon95.com/",""
"91611","No Borders MCRD","Invitational","Mexico City, Mexico","2017-03-18","2017-03-19","https://www.facebook.com/events/395156444177695/","88234"
"62260","Northern Exposure 2015","Invitational","Prince George, British Columbia","2015-03-20","2015-03-22","https://www.facebook.com/events/802005599835873/","9832"
"76204","Northern Exposure 2016","Invitational","Prince George, British Columbia","2016-03-13","2016-03-14","https://www.facebook.com/events/852675608183517/","9832"
"95210","Northern HemisFear","Invitational","Nottingham, UK","2017-08-05","2017-08-06","https://www.facebook.com/events/1883460565201595","6669"
"113589","Northern Rivers Revolt 2020","Invitational","Byron Bay, NSW, AUS","2020-03-14","2020-03-15","https://www.facebook.com/NRRDerby/",""
"64770","Northern Tropical Thunder 2015","Invitational","Townsville, Queensland, Australia","2015-06-05","2015-06-08","","24951"
"96489","Northern Tropical Thunder 2017","Invitational","Townsville, Australia","2017-08-11","2017-08-14","","24536"
"85957","Northwest BOUTfest 2016","Invitational","Spokane, WA","2016-10-08","2016-10-08","","8049"
"3486","Northwest Knockdown","Championship","Portland, OR","2008-11-14","2008-11-16","",""
"107823","Norwegian National Championships 2019","Invitational","Sandnes, Norway","2019-06-28","2019-06-30","",""
"35148","Norwegian Roller Derby Cup 2013","Invitational","Trondheim, Norway","2013-10-05","2013-10-06","http://nidarosrollerderby.wordpress.com/cup-2013/","15756"
"105988","November Pain 2018","Invitational","Kiel, Germany","2018-11-17","2018-11-18","https://www.facebook.com/events/729634740700906/","36436,78678"
"112348","November Pain 2019","Invitational","Kiel, Germany","2019-11-16","2019-11-17","","36436"
"91563","NZ Top 10 Championship 2017","Invitational","New Zealand","2017-04-01","2017-11-26","http://www.wrdl.co.nz/top-ten-2017","32972"
"74807","NZ Top 10 Championships 2016","Invitational","New Zealand","2016-03-01","2016-09-30","http://swampcityrollerder.wix.com/top10champs","15858"
"99542","NZ Top 10 Championships 2018","Invitational","Christchurch, New Zealand","2018-02-01","2018-11-01","https://www.facebook.com/nztoptenderby/","18766"
"110265","NZ Top 10 Championships 2019","Invitational","Palmerston North, New Zealand","2019-02-01","2019-12-01","https://www.facebook.com/nztoptenderby/","15858"
"84697","O-Town Throwdown","Invitational","Ottawa, Ontario","2016-08-14","2016-08-15","http://capitalcityderbydolls.com/throwdown/info/","8729"
"17962","Open Rolling Contest","Invitational","Rouen, France","2012-02-04","2012-02-05","http://www.facebook.com/events/310834805626171/","11071"
"62228","Open Season 2015","Invitational","Queensland, Australia","2015-03-22","2015-09-05","https://www.facebook.com/RollerDerbyOpenSeason?fref=ts",""
"76086","Open Season 2016","Invitational","","2016-03-19","2016-03-19","",""
"91938","Open Season 2017","Invitational","","2017-03-26","2017-09-09","",""
"100519","Open Season 2018","Invitational","Mansfield, Queensland, Australia","2018-03-24","2018-09-14","",""
"111545","Open Season 2019","Invitational","QLS, Australia","2019-01-01","2019-09-22","",""
"109170","Otter Bowl 2019","Seeded Bracket","Monterey, CA, USA","2019-04-05","2019-04-07","https://www.facebook.com/events/278377722802773/","8105"
"100615","Pacific Invitational 2018","Invitational","Mansfield, Queensland, Australia","2018-03-31","2018-04-01","","16743"
"107815","Pacific Invitational 2019","Invitational","Brisbane, Queensland, Australia","2019-03-30","2019-03-31","http://www.facebook.com/events/393443491227073","16743"
"99344","Pacific Rim - Torneo de Roller Derby Masculino","Invitational","Chile","2018-01-12","2018-01-14","","91228"
"103390","Paris is Burning ! 2018","Invitational","Paris, France","2018-06-30","2018-07-01","https://www.facebook.com/events/203472333711192/","20637"
"108272","Paris is Burning ! 2019","Invitational","Paris, France","2019-06-01","2019-06-02","https://www.facebook.com/events/659407104462311/","20637"
"89531","Piratas en el Asfalto 5","Invitational","Buenos Aires, Argentina","2017-08-19","2017-08-21","","25184"
"105280","Piratas en el Asfalto 6","Invitational","Buenos Aires, Argentina","2018-10-13","2018-10-15","https://www.facebook.com/events/324135048354852","25184"
"56062","Playoffs Division Centro 2014","Seeded Bracket","","2014-08-23","2014-08-24","",""
"56063","Playoffs Division Norte 2014","Seeded Bracket","","2014-08-30","2014-08-31","",""
"56061","Playoffs Division Sur 2014","Seeded Bracket","","2014-08-16","2014-08-17","",""
"85241","Pohjola Cup 2016-2017","Invitational","Finland","2016-06-30","2017-06-30","https://www.facebook.com/villipohjolarollerderby/",""
"98847","Pohjola Cup 2017-2018","Invitational","Finland","2017-12-09","2018-07-30","https://www.facebook.com/villipohjolarollerderby/",""
"79319","Primer Campeonato de España de Roller Derby (FEP): Fase norte","Invitational","","2016-05-14","2016-05-15","",""
"36752","Primer Torneo Latinoamericano","Invitational","Bogota, Colombia","2013-08-08","2013-08-10","https://www.facebook.com/latinoamericano.rollerderby","16741"
"14600","Purple Reign Exhibition Tournament","Invitational","Fergus, ON, Canada","2012-04-28","2012-04-28","http://www.facebook.com/events/203823239733010/","9839"
"101538","Put Up Your Toques 2018","Invitational","Waterloo, Ontario, Canada","2018-05-04","2018-05-06","","3650"
"108870","Put Up Your Toques 2019","Invitational","Waterloo, Ontario, Canada","2019-05-03","2019-05-05","https://www.facebook.com/events/1927548197292686/","3650"
"10002","Quad City Chaos 2010","Invitational","Toronto, Ontario","2010-03-27","2010-03-28","http://www.torontorollerderby.com/blog/?p=55","4739"
"10004","Quad City Chaos 2011","Invitational","Toronto, Ontario","2011-03-26","2011-03-27","http://www.torontorollerderby.com/blog/?p=219","4739"
"9695","Quad City Chaos 2012","Invitational","Toronto, Ontario, Canada","2012-03-31","2012-04-01","http://www.torontorollerderby.com/blog/?p=811","4739"
"27070","Quad City Chaos 2013","Invitational","Toronto, ON, Canada","2013-03-23","2013-03-24","http://torontorollerderby.com/qcc.php","4739"
"45194","Quad City Chaos 2014","Invitational","Toronto, ON, Canada","2014-03-22","2014-03-23","https://www.facebook.com/events/270229123136656/","4739"
"60584","Quad City Chaos 2015","Invitational","Toronto, ON, Canada","2015-03-21","2015-03-22","http://torontorollerderby.com/news-events/quad-city-chaos/","4739"
"71675","Quad City Chaos 2016","Invitational","Toronto, ON, Canada","2016-03-19","2016-03-20","","4739"
"37794","Quad Nations","Invitational","Neath, UK","2013-08-24","2013-08-25","https://www.facebook.com/events/655924211089288/","8978"
"91785","Quad Wars 2017","Invitational","Mendoza, Argentina","2017-03-24","2017-03-26","","55436"
"37516","Quadtastrophe 2013","Invitational","Portland, OR","2013-08-30","2013-09-01","","7854"
"91558","Quake, Battle & Roll","Seeded Bracket","Wellington, New Zealand","2017-10-14","2017-10-15","Facebook.com/quakebattleandroll","16740"
"55653","Queen Bee Tournament","Invitational","Greystones, Ireland","2014-08-16","2014-08-17","https://www.facebook.com/events/818860394811078/","18099"
"26799","Queen of the Track","Invitational","Mason City, IA","2013-06-01","2013-06-02","","7609"
"37987","Queens of the Rink 2013","Invitational","Pottstown, PA","2013-10-13","2013-10-13","","13369"
"33216","RDAC Eastern Regionals 2013","Seeded Bracket","Windsor, ON","2013-06-15","2013-06-16","http://rollerderbycanada.ca/?page_id=755","10009"
"98210","Rebellion 2017","Invitational","Darebin, Victoria","2017-11-04","2017-11-05","","17793"
"105797","Rebellion 2018","Invitational","Darebin, Victoria, Australia","2018-11-03","2018-11-04","https://www.facebook.com/events/524147231381983/","17793"
"112198","Rebellion 2019 ","Invitational","Melbourne, VIC, Australia","2019-11-02","2019-11-03","https://www.facebook.com/rebellionmelbourne/","17793"
"22644","Revolucion Roller Derby","Invitational","","2012-04-14","2012-04-14","",""
"62383","Riddel Riddel Tournament","Invitational","Gent, Belgium","2015-03-28","2015-03-28","","8083"
"66311","Riot on the Red","Invitational","Winnipeg, MB, Canada","2015-06-20","2015-06-21","https://www.facebook.com/events/1003708552974155/","9856"
"85024","Riot on the Red 2016","Invitational","Winnipeg, Manitoba","2016-08-27","2016-08-28","http://winnipegrollerderby.com/portfolios/riot-on-the-red-a-level-tournament/","9856"
"68919","River City Rumble","Championship","St. Louis, MO","2015-10-17","2015-10-18","http://www.mensrollerderbyassociation.com/uncategorized/the-official-seeding-and-bracket-for-the-2015-mrda-championships/","3433"
"67817","River City Warmup","Invitational","St. Louis, MO","2015-08-15","2015-08-16","",""
"45937","Road Ragers Round Robin","Invitational","Los Angeles, CA","2014-07-12","2014-07-12","http://angelcityderby.com/events/road-ragers-round-robin/","3420"
"97225","Road to Barcelona","Invitational","","2017-09-13","2018-04-04","http://mrdwc.com/road-to-barcelona/",""
"72298","Road to Calgary 2016","Invitational","","2015-08-29","2016-12-01","",""
"87983","Road to TBC 2016","Invitational","Cardiff, Wales, UK","2016-11-26","2016-11-27","https://www.facebook.com/events/1224163900948144/","54944"
"55859","Rock 'n Roller Derby 2014","Invitational","Eindhoven, Netherlands","2014-08-30","2014-08-30","","19172"
"45938","Rocket Queens Round Robin","Invitational","Los Angeles, CA","2014-08-09","2014-08-09","http://angelcityderby.com/events/rocket-queens-round-robin-bay-area-san-diego-unforgiven/","3420"
"17746","Roll Britannia","Invitational","London, UK","2009-07-18","2009-07-19","http://www.rollbritannia.com","3628"
"17753","Roll DMC","Invitational","Berlin, Germany","2010-12-11","2010-12-11","http://bearcityrollerderby.com/2010/11/roll-dmc-1st-german-roller-derby-championship/","7734"
"3480","Roll for a Cure 2008","Invitational","Orange County, CA","2008-05-10","2008-05-11","",""
"34086","Roller Derby Clash","Invitational","Lyon, France","2013-06-15","2013-06-16","https://www.facebook.com/events/534847106577568/","17929"
"96915","Roller Derby Mexico Playoffs 2017","Seeded Bracket","","2017-08-26","2017-08-27","",""
"96125","Roller Derby Torneo Barcelona City 2017","Seeded Bracket","Barcelona, Spain","2017-08-05","2017-08-06","https://www.facebook.com/events/1906063339640738/","78521"
"97549","Roller Derby World Cup 2018","Seeded Bracket","Manchester, UK","2018-02-01","2018-02-04","http://rollerderbyworldcup.com/",""
"30346","Roller Rumble","Invitational","London, UK","2013-05-25","2013-05-26","http://www.greatbritishtattooshow.com/entertainment/roller-rumble",""
"67700","Rollercon 2015","Invitational","Las Vegas, NV","2015-07-25","2015-07-25","",""
"3659","Rollin' on the River","Western Regional","Sacramento, CA","2010-10-01","2010-10-03","http://rollinontheriver.net/",""
"9155","Route 66 Rebellion","Invitational","Tulsa, OK","2007-07-28","2007-07-28","","4294"
"93650","Royal Brawl 2017 Invitational","Invitational","Guelph, ON, Canada","2017-05-12","2017-05-13","","9839"
"101009","Royal Brawl 2018 Invitational","Invitational","Guelph, ON, Canada","2018-05-25","2018-05-27","https://www.facebook.com/events/1899399290370246/","9839"
"95540","Royal Broil","Invitational","Los Angeles, California","2017-06-17","2017-06-18","","3420"
"94913","Royal Rumble 2017 Roller Derby Tournament","Invitational","Gold Coast, Queensland, Australia","2017-06-10","2017-06-12","https://www.facebook.com/events/1755981511381637/permalink/1771464339833354/","34098"
"15238","Ruckus in the Rust Belt","Invitational","Youngstown, OH","2012-06-30","2012-06-30","","7745,3636"
"103448","Rumble in the Alley 2018","Invitational","Norman, OK","2018-06-23","2018-06-24","https://www.facebook.com/events/2034182556594942/","3450"
"53890","Rumble in the Valley","Invitational","Grand Forks, ND","2014-05-17","2014-05-17","",""
"96186","Salish Sea Slam - 2017 MRDA North American Qualifiers","Seeded Bracket","Richmond, Canada","2017-08-12","2017-08-13","https://www.facebook.com/events/275953022864774/?acontext=%7B%22source%22%3A5%2C%22page_id_source%22%3A114448265299182%2C%22action_history%22%3A[%7B%22surface%22%3A%22page%22%2C%22mechanism%22%3A%22main_list%22%2C%22extra_data%22%3A%22%7B%5C%22page_id%5C%22%3A114448265299182%2C%5C%22tour_id%5C%22%3Anull%7D%22%7D]%2C%22has_source%22%3Atrue%7D","10415"
"75248","San Angeles Baja Showdown","Invitational","Sylmar, CA","2016-04-02","2016-04-02","","18716"
"19337","Screw City Smackdown","Invitational","Rockford, IL","2010-08-21","2010-08-21","https://www.facebook.com/events/129586830395487/","3631"
"89529","Segundo Torneo Latinoamericano","Invitational","Sao Paulo, Brazil","2015-10-10","2015-10-12","","25580,25409"
"104518","September Stoemp 2018","Invitational","Braine-le-Comte, Belgium","2018-09-15","2018-09-16","https://www.facebook.com/events/305470803330173/","26104"
"45936","Shore Shots Round Robin","Invitational","Los Angeles, CA","2014-05-31","2014-05-31","http://angelcityderby.com/events/shore-shots-round-robin-v-town-derby-dames-san-fernando-valley-roller-derby-bay-area-shevil-dead/","3420"
"4198","Show Me Der-B-Q","South Central Regional","Kansas City, MO","2011-09-30","2011-10-02","http://showmederbq.com/",""
"74309","Sibling Rivalry 2016","Invitational","Ballwin, MO","2016-06-24","2016-06-26","","3433"
"91657","Sibling Rivalry 2017","Invitational","Ballwin, MO","2017-06-23","2017-06-25","http://siblingrivalrystl.com/#/","3433,10395"
"103426","Sibling Rivalry 2018","Invitational","St. Louis, MO","2018-06-23","2018-06-24","https://www.facebook.com/events/594590607563795/","10395"
"104137","Silver City Cup 2018","Invitational","Aberdeen, Scotland","2018-09-22","2018-09-23","https://www.facebook.com/events/616684768693015/","81796"
"98373","Skate Around Tournament 2017","Seeded Bracket","Namur, Belgium","2017-11-11","2017-11-12","https://www.facebook.com/skatearound/","20280"
"105301","Skate Around Tournament 2018","Invitational","Namur, Belgium","2018-11-24","2018-11-25","https://www.facebook.com/skatearound/","20280"
"112200","Skate Around Tournament 2019","Invitational","Namur, Belgium","2019-11-23","2019-11-24","https://www.facebook.com/events/1273579319471690/","20280"
"95454","Skate Im Ring 2017","Invitational","Bolzano, Italy","2017-06-24","2017-06-25","https://www.facebook.com/skateimring","19177"
"110476","Skate Im Ring 2019","Invitational","Collalbo, Italy","2019-06-22","2019-06-23","https://www.facebook.com/events/423438998225036/","19177"
"83651","Skate of Emergency 2016","Invitational","Bundaberg, Queensland, Australia","2016-07-23","2016-07-23","","23425"
"96226","Skate of Emergency 2017","Invitational","Bundaberg, Queensland, Australia","2017-07-22","2017-07-23","https://www.facebook.com/events/1114039495409124/","23425"
"49304","Skate of the ANZAC","Invitational","Canberra, ACT, Australia","2014-04-25","2014-04-27","https://www.facebook.com/events/1438275976415211/","15669"
"48093","Skate to Thrill 2014","Invitational","Wright City, MO","2014-04-12","2014-04-13","https://www.facebook.com/events/802018499827281/","8124"
"62302","Skate to Thrill 2015","Invitational","St. Peters, MO","2015-04-11","2015-04-12","https://sites.google.com/site/skatetothrill2015/","8124"
"74304","Skate to Thrill 2016","Invitational","St. Peters, MO","2016-04-09","2016-04-10","","8124"
"89510","Skate to Thrill 2017","Invitational","St. Peters, MO","2017-03-25","2017-03-26","","8124"
"101364","Skate to Thrill 2018","Invitational","St. Charles, MO","2018-04-14","2018-04-15","https://www.facebook.com/events/1743066539107657/","8124"
"109331","Skate to Thrill 2019","Invitational","St Charles, MI, USA","2019-04-13","2019-04-14","https://www.facebook.com/Skate2Thrill2019/","8124"
"34454","Skate-Turion","Invitational","Canberra, ACT, Australia","2013-06-08","2013-06-09","http://www.canberrarollerderbyleague.com/skate-turion","15669"
"17772","Skates of Glory","Seeded Bracket","Antwerp, Belgium","2012-11-10","2012-11-11","http://skatesofglory.com","11037"
"28404","Skates of Glory II","Invitational","Beveren, Belgium","2013-11-09","2013-11-10","http://skatesofglory.com/","11037"
"20236","Slay of Fundy","Invitational","Saint John, New Brunswick, Canada","2012-09-22","2012-09-23","http://fogcityrollers.com/slayoffundy/","9841"
"33111","Slay of Fundy 2013","Invitational","Saint John, NB","2013-06-08","2013-06-09","http://rollerderbycanada.ca/?page_id=759","9841"
"56824","Slay of Fundy 2014","Invitational","St. John, NB, Canada","2014-09-27","2014-09-28","https://www.facebook.com/events/265815866956802/permalink/306681246203597/","9841"
"49626","SM Kval 2014 Roller Derby","Invitational","","2014-04-26","2014-04-26","",""
"46650","SoCal","Invitational","","2013-09-22","2013-09-22","","8131"
"83227","Solstice Slammer 2016","Invitational","High level, Alberta, Canada","2016-06-25","2016-06-25","http://heyevent.com/event/i72l24utdyebca/solstice-slammer-2016","65025"
"83804","South America Meets I-70 Showdown","Invitational","Kansas City, KS","2016-08-06","2016-08-07","https://www.facebook.com/events/1727017197563823/","3407"
"16423","Southern Brawl","Invitational","","2008-10-25","2008-10-25","",""
"44429","Southern Discomfort","Invitational","Columbia, South Carolina","2014-04-26","2014-04-27","https://www.facebook.com/events/1392810660957696","7696"
"81519","Southern Discomfort 2017","Invitational","Columbia, South Carolina","2017-04-07","2017-04-09","","7696"
"99612","Southern Discomfort 2018","Invitational","Columbia, South Carolina","2018-04-27","2018-04-29","https://www.facebook.com/events/1261600097273474/","7696"
"109453","Southern Discomfort 2019","Invitational","Columbia, South Carolina","2019-04-26","2019-04-28","https://www.facebook.com/events/259285181448966/","7696"
"3491","Southern Fried Smackdown","South Central Regional","Atlanta, GA","2009-09-25","2009-09-27","",""
"55535","Southwest Sausagefest","Invitational","Phoenix, AZ","2014-08-16","2014-08-17","","14705"
"88969","Spring Break Swarm 2017","Invitational","Tampa, FL","2017-03-04","2017-03-05","https://www.facebook.com/events/1200780733304846/","39979,3440"
"10010","Spring Cleanup 2012","Invitational","Sarnia, Ontario","2012-03-03","2012-03-03","http://bordercitybrawlers.com/2012/02/roller-derby-spring-clean-up/","10009"
"92221","Spring Rolls 2017","Invitational","Rennes, France","2017-04-29","2017-04-30","https://www.facebook.com/events/1806549252929908/","11061"
"61090","Spring Slam Tournament","Invitational","Sacramento, CA","2015-03-07","2015-03-08","http://sacredcityderbygirls.com/bouts/spring-slam-tournament/","3434"
"10153","Star of Texas Bowl","Invitational","Austin, TX","2012-07-21","2012-07-22","http://www.texasrollergirls.org/bouts/star-of-texas-bowl/","3408"
"101509","Star Track 2018","Invitational","Gent, Belgium","2018-05-12","2018-05-13","","8083"
"108677","Statewide Stampede 2019","Invitational","Victoria, Australia","2019-03-17","2019-09-14","https://www.facebook.com/StatewideStampede/",""
"113277","Statewide Stampede 2020","Invitational","Victoria, Australia","2020-03-14","2020-09-12","https://www.facebook.com/StatewideStampede/",""
"63849","Statewide Stampede Tournament 2015","Invitational","Victoria, Australia","2015-03-29","2015-11-22","https://www.facebook.com/StatewideStampede2015/info?tab=page_info",""
